symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
MHImain,HKFE,2024-06-21 20:00:00,18022.0,18058.0,17967.0,17968.0,5579.0,100532337.0,0.0
MHImain,HKFE,2024-06-22 00:00:00,17968.0,18012.0,17951.0,17987.0,3119.0,56071061.0,0.0
MHImain,HKFE,2024-06-24 08:00:00,17949.0,17967.0,17786.0,17808.0,34642.0,618757088.0,0.0
MHImain,HKFE,2024-06-24 12:00:00,17808.0,17913.0,17777.0,17865.0,15435.0,275737567.0,0.0
MHImain,HKFE,2024-06-24 16:00:00,17865.0,18074.0,17859.0,18062.0,13969.0,251302499.0,0.0
MHImain,HKFE,2024-06-24 20:00:00,18063.0,18263.0,18044.0,18214.0,9702.0,176337259.0,0.0
MHImain,HKFE,2024-06-25 00:00:00,18214.0,18217.0,18114.0,18156.0,3496.0,63493960.0,0.0
MHImain,HKFE,2024-06-25 08:00:00,18166.0,18236.0,18050.0,18112.0,35512.0,644064547.0,0.0
MHImain,HKFE,2024-06-25 12:00:00,18112.0,18163.0,17952.0,18003.0,20388.0,368336634.0,0.0
MHImain,HKFE,2024-06-25 16:00:00,18005.0,18092.0,17985.0,18044.0,7539.0,136033009.0,0.0
MHImain,HKFE,2024-06-25 20:00:00,18045.0,18049.0,17922.0,17940.0,6290.0,113053832.0,0.0
MHImain,HKFE,2024-06-26 00:00:00,17940.0,17960.0,17910.0,17952.0,2277.0,40837204.0,0.0
MHImain,HKFE,2024-06-26 08:00:00,17905.0,18113.0,17888.0,18028.0,31198.0,562219762.0,0.0
MHImain,HKFE,2024-06-26 12:00:00,18026.0,18153.0,17998.0,18077.0,17287.0,312707826.0,0.0
MHImain,HKFE,2024-06-26 16:00:00,18076.0,18091.0,17872.0,17878.0,7952.0,143386558.0,0.0
MHImain,HKFE,2024-06-26 20:00:00,17880.0,17910.0,17796.0,17813.0,3784.0,67506310.0,0.0
MHImain,HKFE,2024-06-27 00:00:00,17814.0,17862.0,17813.0,17845.0,1486.0,26502949.0,0.0
MHImain,HKFE,2024-06-27 08:00:00,17849.0,17849.0,17594.0,17617.0,28861.0,510818057.0,0.0
MHImain,HKFE,2024-06-27 12:00:00,17618.0,17646.0,17560.0,17587.0,17518.0,308395158.0,0.0
MHImain,HKFE,2024-06-27 16:00:00,17589.0,17653.0,17575.0,17646.0,8338.0,146805670.0,0.0
MHImain,HKFE,2024-06-27 20:00:00,17647.0,17666.0,17522.0,17528.0,9359.0,164689709.0,0.0
MHImain,HKFE,2024-06-28 00:00:00,17531.0,17565.0,17487.0,17532.0,3021.0,52952243.0,0.0
MHImain,HKFE,2024-06-28 08:00:00,17489.0,17764.0,17425.0,17639.0,40140.0,707419217.0,0.0
MHImain,HKFE,2024-06-28 12:00:00,17641.0,17731.0,17613.0,17657.0,16523.0,291929492.0,0.0
MHImain,HKFE,2024-06-28 16:00:00,17657.0,17701.0,17585.0,17679.0,9600.0,169393277.0,0.0
MHImain,HKFE,2024-06-28 20:00:00,17679.0,17698.0,17548.0,17591.0,9982.0,175820699.0,0.0
MHImain,HKFE,2024-06-29 00:00:00,17589.0,17641.0,17541.0,17550.0,3907.0,68695659.0,0.0
MHImain,HKFE,2024-07-02 08:00:00,17593.0,17890.0,17483.0,17685.0,42595.0,755844142.0,0.0
MHImain,HKFE,2024-07-02 12:00:00,17683.0,17735.0,17613.0,17664.0,17098.0,302253821.0,0.0
MHImain,HKFE,2024-07-02 16:00:00,17661.0,17712.0,17629.0,17669.0,7866.0,138974164.0,0.0
MHImain,HKFE,2024-07-02 20:00:00,17670.0,17754.0,17664.0,17722.0,8085.0,143150642.0,0.0
MHImain,HKFE,2024-07-03 00:00:00,17723.0,17774.0,17707.0,17770.0,3566.0,63262199.0,0.0
MHImain,HKFE,2024-07-03 08:00:00,17749.0,17869.0,17706.0,17778.0,45029.0,800644218.0,0.0
MHImain,HKFE,2024-07-03 12:00:00,17779.0,17940.0,17778.0,17876.0,27319.0,488184324.0,0.0
MHImain,HKFE,2024-07-03 16:00:00,17875.0,17920.0,17861.0,17907.0,7040.0,125933960.0,0.0
MHImain,HKFE,2024-07-03 20:00:00,17907.0,18062.0,17890.0,18036.0,10494.0,188848551.0,0.0
MHImain,HKFE,2024-07-04 00:00:00,18036.0,18059.0,18001.0,18010.0,3139.0,56593503.0,0.0
MHImain,HKFE,2024-07-04 08:00:00,18013.0,18111.0,17952.0,18027.0,42225.0,761231074.0,0.0
MHImain,HKFE,2024-07-04 12:00:00,18027.0,18030.0,17905.0,17998.0,20248.0,363678980.0,0.0
MHImain,HKFE,2024-07-04 16:00:00,17997.0,18039.0,17971.0,18024.0,6547.0,117865993.0,0.0
MHImain,HKFE,2024-07-04 20:00:00,18025.0,18044.0,17958.0,17989.0,3788.0,68183335.0,0.0
MHImain,HKFE,2024-07-05 00:00:00,17986.0,18022.0,17984.0,18008.0,1717.0,30907029.0,0.0
MHImain,HKFE,2024-07-05 08:00:00,17991.0,18067.0,17769.0,17787.0,43594.0,782171268.0,0.0
MHImain,HKFE,2024-07-05 12:00:00,17786.0,17861.0,17773.0,17818.0,18750.0,334004015.0,0.0
MHImain,HKFE,2024-07-05 16:00:00,17817.0,17838.0,17728.0,17742.0,9296.0,165184395.0,0.0
MHImain,HKFE,2024-07-05 20:00:00,17742.0,17750.0,17558.0,17621.0,12512.0,220789885.0,0.0
MHImain,HKFE,2024-07-06 00:00:00,17621.0,17689.0,17620.0,17689.0,3679.0,64949816.0,0.0
MHImain,HKFE,2024-07-08 08:00:00,17617.0,17764.0,17554.0,17590.0,37092.0,654325226.0,0.0
MHImain,HKFE,2024-07-08 12:00:00,17590.0,17636.0,17493.0,17528.0,16562.0,290650024.0,0.0
MHImain,HKFE,2024-07-08 16:00:00,17528.0,17587.0,17506.0,17553.0,8082.0,141849806.0,0.0
MHImain,HKFE,2024-07-08 20:00:00,17553.0,17567.0,17498.0,17503.0,4827.0,84597056.0,0.0
MHImain,HKFE,2024-07-09 00:00:00,17505.0,17538.0,17474.0,17524.0,2660.0,46568510.0,0.0
MHImain,HKFE,2024-07-09 08:00:00,17556.0,17567.0,17403.0,17465.0,41861.0,731978874.0,0.0
MHImain,HKFE,2024-07-09 12:00:00,17465.0,17662.0,17456.0,17578.0,27308.0,479641630.0,0.0
MHImain,HKFE,2024-07-09 16:00:00,17578.0,17582.0,17510.0,17515.0,6915.0,121329575.0,0.0
MHImain,HKFE,2024-07-09 20:00:00,17515.0,17602.0,17449.0,17572.0,8283.0,145069285.0,0.0
MHImain,HKFE,2024-07-10 00:00:00,17572.0,17664.0,17524.0,17639.0,5607.0,98704219.0,0.0
MHImain,HKFE,2024-07-10 08:00:00,17664.0,17808.0,17610.0,17628.0,42473.0,751926177.0,0.0
MHImain,HKFE,2024-07-10 12:00:00,17628.0,17644.0,17478.0,17526.0,20600.0,361635766.0,0.0
MHImain,HKFE,2024-07-10 16:00:00,17527.0,17576.0,17483.0,17566.0,8241.0,144386095.0,0.0
MHImain,HKFE,2024-07-10 20:00:00,17567.0,17635.0,17552.0,17607.0,8391.0,147587390.0,0.0
MHImain,HKFE,2024-07-11 00:00:00,17606.0,17633.0,17587.0,17622.0,3369.0,59335369.0,0.0
MHImain,HKFE,2024-07-11 08:00:00,17636.0,17838.0,17618.0,17741.0,42685.0,756849844.0,0.0
MHImain,HKFE,2024-07-11 12:00:00,17741.0,17883.0,17739.0,17878.0,19774.0,352179682.0,0.0
MHImain,HKFE,2024-07-11 16:00:00,17876.0,17904.0,17843.0,17852.0,10114.0,180735948.0,0.0
MHImain,HKFE,2024-07-11 20:00:00,17850.0,18042.0,17838.0,18000.0,15249.0,273849363.0,0.0
MHImain,HKFE,2024-07-12 00:00:00,17999.0,18011.0,17960.0,17973.0,3873.0,69653906.0,0.0
MHImain,HKFE,2024-07-12 08:00:00,18028.0,18267.0,17998.0,18186.0,42613.0,774447398.0,0.0
MHImain,HKFE,2024-07-12 12:00:00,18183.0,18338.0,18179.0,18317.0,20223.0,369505423.0,0.0
MHImain,HKFE,2024-07-12 16:00:00,18319.0,18388.0,18305.0,18326.0,11184.0,205108547.0,0.0
MHImain,HKFE,2024-07-12 20:00:00,18326.0,18423.0,18262.0,18286.0,12547.0,230125550.0,0.0
MHImain,HKFE,2024-07-13 00:00:00,18290.0,18310.0,18256.0,18256.0,3457.0,63182273.0,0.0
MHImain,HKFE,2024-07-15 08:00:00,18222.0,18271.0,18081.0,18085.0,34554.0,628415693.0,0.0
MHImain,HKFE,2024-07-15 12:00:00,18086.0,18108.0,18006.0,18026.0,17002.0,307067447.0,0.0
MHImain,HKFE,2024-07-15 16:00:00,18025.0,18067.0,17967.0,18045.0,10280.0,185227341.0,0.0
MHImain,HKFE,2024-07-15 20:00:00,18045.0,18050.0,17890.0,17933.0,9327.0,167458478.0,0.0
MHImain,HKFE,2024-07-16 00:00:00,17936.0,17956.0,17843.0,17872.0,4518.0,80849217.0,0.0
MHImain,HKFE,2024-07-16 08:00:00,17890.0,17917.0,17744.0,17779.0,40036.0,713479732.0,0.0
MHImain,HKFE,2024-07-16 12:00:00,17780.0,17834.0,17755.0,17804.0,16173.0,287752623.0,0.0
MHImain,HKFE,2024-07-16 16:00:00,17805.0,17806.0,17732.0,17742.0,7399.0,131410985.0,0.0
MHImain,HKFE,2024-07-16 20:00:00,17742.0,17806.0,17659.0,17789.0,10333.0,183289446.0,0.0
MHImain,HKFE,2024-07-17 00:00:00,17789.0,17852.0,17759.0,17848.0,3332.0,59322818.0,0.0
MHImain,HKFE,2024-07-17 08:00:00,17782.0,17829.0,17677.0,17760.0,39346.0,698869073.0,0.0
MHImain,HKFE,2024-07-17 12:00:00,17757.0,17848.0,17708.0,17789.0,20757.0,368933909.0,0.0
MHImain,HKFE,2024-07-17 16:00:00,17789.0,17819.0,17734.0,17774.0,8820.0,156829397.0,0.0
MHImain,HKFE,2024-07-17 20:00:00,17774.0,17799.0,17725.0,17745.0,7250.0,128767909.0,0.0
MHImain,HKFE,2024-07-18 00:00:00,17747.0,17752.0,17658.0,17685.0,4172.0,73819949.0,0.0
MHImain,HKFE,2024-07-18 08:00:00,17661.0,17839.0,17635.0,17775.0,40582.0,719921384.0,0.0
MHImain,HKFE,2024-07-18 12:00:00,17780.0,17894.0,17760.0,17885.0,20289.0,361959496.0,0.0
MHImain,HKFE,2024-07-18 16:00:00,17886.0,17886.0,17746.0,17776.0,8765.0,156131201.0,0.0
MHImain,HKFE,2024-07-18 20:00:00,17777.0,17793.0,17643.0,17650.0,9808.0,173803182.0,0.0
MHImain,HKFE,2024-07-19 00:00:00,17650.0,17664.0,17577.0,17580.0,5523.0,97280871.0,0.0
MHImain,HKFE,2024-07-19 08:00:00,17567.0,17640.0,17415.0,17438.0,36703.0,642039012.0,0.0
MHImain,HKFE,2024-07-19 12:00:00,17439.0,17474.0,17380.0,17457.0,15758.0,274598475.0,0.0
MHImain,HKFE,2024-07-19 16:00:00,17457.0,17467.0,17388.0,17419.0,9353.0,162948139.0,0.0
MHImain,HKFE,2024-07-19 20:00:00,17420.0,17503.0,17420.0,17444.0,7332.0,128039912.0,0.0
MHImain,HKFE,2024-07-20 00:00:00,17445.0,17496.0,17431.0,17444.0,3537.0,61763640.0,0.0
MHImain,HKFE,2024-07-22 08:00:00,17500.0,17598.0,17319.0,17560.0,41852.0,730415083.0,0.0
MHImain,HKFE,2024-07-22 12:00:00,17561.0,17691.0,17526.0,17648.0,20395.0,358777048.0,0.0
MHImain,HKFE,2024-07-22 16:00:00,17650.0,17724.0,17640.0,17708.0,8909.0,157453964.0,0.0
MHImain,HKFE,2024-07-22 20:00:00,17710.0,17772.0,17650.0,17715.0,8153.0,144389867.0,0.0
MHImain,HKFE,2024-07-23 00:00:00,17716.0,17748.0,17681.0,17748.0,2474.0,43829894.0,0.0
MHImain,HKFE,2024-07-23 08:00:00,17730.0,17742.0,17557.0,17617.0,30600.0,539437899.0,0.0
MHImain,HKFE,2024-07-23 12:00:00,17618.0,17647.0,17458.0,17490.0,19722.0,346213681.0,0.0
MHImain,HKFE,2024-07-23 16:00:00,17490.0,17527.0,17463.0,17521.0,7877.0,137806548.0,0.0
MHImain,HKFE,2024-07-23 20:00:00,17523.0,17530.0,17410.0,17455.0,6208.0,108329915.0,0.0
MHImain,HKFE,2024-07-24 00:00:00,17457.0,17504.0,17452.0,17470.0,2420.0,42294974.0,0.0
MHImain,HKFE,2024-07-24 08:00:00,17433.0,17533.0,17330.0,17362.0,36338.0,633109929.0,0.0
MHImain,HKFE,2024-07-24 12:00:00,17362.0,17396.0,17271.0,17287.0,17564.0,304496472.0,0.0
MHImain,HKFE,2024-07-24 16:00:00,17285.0,17370.0,17267.0,17361.0,7647.0,132459449.0,0.0
MHImain,HKFE,2024-07-24 20:00:00,17362.0,17432.0,17327.0,17385.0,8316.0,144587616.0,0.0
MHImain,HKFE,2024-07-25 00:00:00,17386.0,17395.0,17234.0,17265.0,4332.0,75011074.0,0.0
MHImain,HKFE,2024-07-25 08:00:00,17265.0,17308.0,17021.0,17038.0,36429.0,624771651.0,0.0
MHImain,HKFE,2024-07-25 12:00:00,17037.0,17105.0,16983.0,17022.0,17833.0,303827022.0,0.0
MHImain,HKFE,2024-07-25 16:00:00,17022.0,17077.0,16977.0,17072.0,10782.0,183530981.0,0.0
